v8-version,8,4,371,23,-node.88,0
code-creation,Builtin,3,17301,0x100a21ae0,139,ConstructFunctionForwardVarargs
code-creation,Builtin,3,17310,0x100a21b80,328,JSConstructStubGeneric
code-creation,Builtin,3,17318,0x100a21ce0,241,JSBuiltinsConstructStub
code-creation,Builtin,3,17328,0x100a21de0,735,FastNewObject
code-creation,Builtin,3,17335,0x100a220c0,305,FastNewClosure
code-creation,Builtin,3,17343,0x100a22200,209,FastNewFunctionContextEval
code-creation,Builtin,3,17352,0x100a222e0,209,FastNewFunctionContextFunction
code-creation,Builtin,3,17361,0x100a223c0,238,CreateRegExpLiteral
code-creation,Builtin,3,17369,0x100a224c0,554,CreateEmptyArrayLiteral
code-creation,Builtin,3,17378,0x100a22700,1140,CreateShallowArrayLiteral
code-creation,Builtin,3,17386,0x100a22b80,1856,CreateShallowObjectLiteral
code-creation,Builtin,3,17395,0x100a232e0,854,ConstructProxy
code-creation,Builtin,3,17402,0x100a23640,188,JSEntry
code-creation,Builtin,3,17409,0x100a23700,188,JSConstructEntry
code-creation,Builtin,3,17417,0x100a237c0,188,JSRunMicrotasksEntry
code-creation,Builtin,3,17425,0x100a23880,95,JSEntryTrampoline
code-creation,Builtin,3,17433,0x100a238e0,95,JSConstructEntryTrampoline
code-creation,Builtin,3,17442,0x100a23940,307,ResumeGeneratorTrampoline
code-creation,Builtin,3,17451,0x100a23a80,1112,StringCodePointAt
code-creation,Builtin,3,17459,0x100a23ee0,1615,StringFromCodePointAt
code-creation,Builtin,3,17468,0x100a24540,552,StringEqual
code-creation,Builtin,3,17475,0x100a24780,284,StringGreaterThan
code-creation,Builtin,3,17483,0x100a248a0,284,StringGreaterThanOrEqual
code-creation,Builtin,3,17505,0x100a249c0,1077,StringIndexOf
code-creation,Builtin,3,17513,0x100a24e00,284,StringLessThan
code-creation,Builtin,3,17521,0x100a24f20,284,StringLessThanOrEqual
code-creation,Builtin,3,17529,0x100a25040,2627,StringSubstring
code-creation,Builtin,3,17537,0x100a25aa0,92,OrderedHashTableHealIndex
code-creation,Builtin,3,17546,0x100a25b00,920,InterpreterEntryTrampoline
code-creation,Builtin,3,17555,0x100a25ea0,77,InterpreterPushArgsThenCall
code-creation,Builtin,3,17563,0x100a25f00,83,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,3,17574,0x100a25f60,80,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,3,17584,0x100a25fc0,77,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,17593,0x100a26020,77,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,17604,0x100a26080,80,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,3,17616,0x100a260e0,216,InterpreterEnterBytecodeAdvance
code-creation,Builtin,3,17626,0x100a261c0,81,InterpreterEnterBytecodeDispatch
code-creation,Builtin,3,17639,0x100a26220,51,InterpreterOnStackReplacement
code-creation,Builtin,3,17649,0x100a26260,1061,CompileLazy
code-creation,Builtin,3,17656,0x100a266a0,92,CompileLazyDeoptimizedCode
code-creation,Builtin,3,17665,0x100a26700,245,InstantiateAsmJs
tick,0x7ff8019a2d0a,18463,0,0x0,6
code-creation,Builtin,3,18764,0x100a26800,32,NotifyDeoptimized
code-creation,Builtin,3,18775,0x100a26840,52,ContinueToCodeStubBuiltin
code-creation,Builtin,3,18784,0x100a26880,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,18795,0x100a268c0,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,18804,0x100a26900,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,18815,0x100a26960,287,CallApiCallback
code-creation,Builtin,3,18823,0x100a26a80,269,CallApiGetter
code-creation,Builtin,3,18831,0x100a26ba0,12,HandleApiCall
code-creation,Builtin,3,18839,0x100a26bc0,12,HandleApiCallAsFunction
code-creation,Builtin,3,18847,0x100a26be0,12,HandleApiCallAsConstructor
code-creation,Builtin,3,18856,0x100a26c00,72,AllocateInYoungGeneration
code-creation,Builtin,3,18864,0x100a26c60,60,AllocateRegularInYoungGeneration
code-creation,Builtin,3,18874,0x100a26ca0,72,AllocateInOldGeneration
code-creation,Builtin,3,18883,0x100a26d00,60,AllocateRegularInOldGeneration
code-creation,Builtin,3,18892,0x100a26d40,484,CopyFastSmiOrObjectElements
code-creation,Builtin,3,18901,0x100a26f40,563,GrowFastDoubleElements
code-creation,Builtin,3,18910,0x100a27180,442,GrowFastSmiOrObjectElements
code-creation,Builtin,3,18919,0x100a27340,353,NewArgumentsElements
code-creation,Builtin,3,19377,0x100a274c0,500,DebugBreakTrampoline
code-creation,Builtin,3,19388,0x100a276c0,141,FrameDropperTrampoline
code-creation,Builtin,3,19399,0x100a27760,45,HandleDebuggerStatement
code-creation,Builtin,3,19410,0x100a277a0,254,ToObject
code-creation,Builtin,3,19419,0x100a278a0,100,ToBoolean
code-creation,Builtin,3,19427,0x100a27920,269,OrdinaryToPrimitive_Number
code-creation,Builtin,3,19439,0x100a27a40,269,OrdinaryToPrimitive_String
code-creation,Builtin,3,19450,0x100a27b60,219,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,19462,0x100a27c40,219,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,19473,0x100a27d20,219,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,19484,0x100a27e00,85,StringToNumber
code-creation,Builtin,3,19494,0x100a27e60,129,ToName
code-creation,Builtin,3,19502,0x100a27f00,235,NonNumberToNumber
code-creation,Builtin,3,19512,0x100a28000,255,NonNumberToNumeric
code-creation,Builtin,3,19522,0x100a28100,239,ToNumber
code-creation,Builtin,3,19531,0x100a28200,272,ToNumberConvertBigInt
code-creation,Builtin,3,19540,0x100a28320,275,ToNumeric
code-creation,Builtin,3,19550,0x100a28440,261,NumberToString
code-creation,Builtin,3,19559,0x100a28560,382,ToLength
code-creation,Builtin,3,19568,0x100a286e0,140,Typeof
code-creation,Builtin,3,19577,0x100a28780,69,GetSuperConstructor
code-creation,Builtin,3,19588,0x100a287e0,125,BigIntToI64
code-creation,Builtin,3,19597,0x100a28860,12,BigIntToI32Pair
code-creation,Builtin,3,19615,0x100a28880,309,I64ToBigInt
code-creation,Builtin,3,19624,0x100a289c0,12,I32PairToBigInt
code-creation,Builtin,3,19634,0x100a289e0,108,ToBooleanLazyDeoptContinuation
